hexagon_id,o_score_pt,o_score_car,CDI,population,geometry
0,2942.748843222492,5453.598840649764,0.29904073675392506,503.3828136749091,"POLYGON ((13.479738342453333 52.565344801141144, 13.4798613401645 52.56371008475071, 13.482452818916247 52.563045156685014, 13.484921398723895 52.56401492970448, 13.484798522450781 52.56564965771353, 13.482206944929743 52.56631460108598, 13.479738342453333 52.565344801141144))"
1,5004.180047636499,7066.174725457241,0.17083132323642836,79.47952084787416,"POLYGON ((13.392341531602932 52.47870806412131, 13.392466473497706 52.477071463918634, 13.395054678015505 52.47640726098615, 13.397518039483455 52.47737964314052, 13.397393218585345 52.4790162551199, 13.39480491522037 52.47968047316965, 13.392341531602932 52.47870806412131))"
2,3440.25137581325,5822.352853431111,0.25717405371774066,620.6333095732147,"POLYGON ((13.503428447637566 52.554453187587555, 13.50355085414714 52.55281810052003, 13.506141883622814 52.55215246693731, 13.508610605232704 52.55312190509546, 13.50848832015559 52.55475700375458, 13.50589719203393 52.55542265266545, 13.503428447637566 52.554453187587555))"
3,2295.7982170997016,3484.4359666292216,0.2056383377814479,31.038446197961473,"POLYGON ((13.171357595234197 52.48227383117704, 13.171487858576432 52.48063819497608, 13.174076381792009 52.479979123934925, 13.176534741359317 52.48095567426681, 13.176404598700849 52.482591322540976, 13.173815975789044 52.483250408411564, 13.171357595234197 52.48227383117704))"
4,223.91656508826284,2884.0027011511766,0.8559058032680493,0.0,"POLYGON ((13.67888421924113 52.37735499848095, 13.67900208092535 52.37571470864293, 13.681586043709789 52.37504243020488, 13.684052242259016 52.37601042620261, 13.68393450161353 52.37765072747443, 13.681350441377948 52.37832302131623, 13.67888421924113 52.37735499848095))"
5,2646.179890198941,4559.508078514285,0.2655302584046006,652.0061970065749,"POLYGON ((13.58114967978501 52.4654104095567, 13.581270051435125 52.463772742078184, 13.583857537819172 52.463104006479284, 13.586324750635608 52.46407292300813, 13.586204500205245 52.46571060201357, 13.583616915736537 52.466379352964715, 13.58114967978501 52.4654104095567))"
6,5579.796382064192,6985.177154620555,0.11184908336282665,693.6820560044296,"POLYGON ((13.350112655818968 52.53282358359902, 13.350238716009345 52.531188535169946, 13.352829059256152 52.53052610384434, 13.355293441479148 52.531498705840434, 13.355167502420182 52.53313376607816, 13.352577060004577 52.53379621251265, 13.350112655818968 52.53282358359902))"
7,4089.8863223955223,5651.469747132157,0.1603045216283065,603.5662560207907,"POLYGON ((13.312243248900858 52.431850866885824, 13.31237002901556 52.43021338142556, 13.314956492269339 52.429550325557734, 13.317416274419434 52.430524740180076, 13.317289615015028 52.43216223754711, 13.31470305274799 52.43282530838652, 13.312243248900858 52.431850866885824))"
8,6101.269113241532,7425.279414271631,0.0978823458428472,706.0797338365695,"POLYGON ((13.433611757509437 52.503412253929554, 13.433735751958759 52.50177612639346, 13.436324873513877 52.501111340953635, 13.438790099380132 52.50208266785873, 13.43866622607694 52.503718807104306, 13.436077005759174 52.504383607736806, 13.433611757509437 52.503412253929554))"
9,710.757034392935,4634.263124015522,0.7340488853817265,184.14398708466086,"POLYGON ((13.431331110532035 52.63380971665334, 13.431455402933967 52.63217694711027, 13.434049599307576 52.63151414625526, 13.436519602435741 52.632484099641324, 13.436395431651787 52.63411688083686, 13.433801136119449 52.63477969699537, 13.431331110532035 52.63380971665334))"
10,5021.232778116944,5631.254051644205,0.057265621002503375,676.1225348633066,"POLYGON ((13.330393590410745 52.59072396903956, 13.330520235399952 52.589090484172715, 13.333112848418688 52.588429364363954, 13.335578915862543 52.5894017142899, 13.335452392186506 52.591035210965096, 13.332859679751186 52.59169634590748, 13.330393590410745 52.59072396903956))"
11,0.4859644396610232,2554.524363336243,0.9996195988451568,0.0,"POLYGON ((13.711671529050419 52.45088312587431, 13.711788730104038 52.4492445940815, 13.714375487715714 52.44857264849058, 13.716845141810266 52.44953921918496, 13.716728062107299 52.4511777623337, 13.714141206957033 52.45184972343362, 13.711671529050419 52.45088312587431))"
12,4.132931905785141,3039.2904777284107,0.9972840243702523,0.0,"POLYGON ((13.664173525321848 52.44070027016003, 13.664291852929006 52.43906165581034, 13.666878279984351 52.438390649680905, 13.669346477122861 52.439358242463825, 13.669228270763007 52.440996868238734, 13.666641746015221 52.441667889806986, 13.664173525321848 52.44070027016003))"
13,0.3184494063635918,4098.949487107047,0.9998446310847228,0.0,"POLYGON ((13.482585726991681 52.59506749986101, 13.482708710923113 52.59343353632701, 13.48530134331691 52.59276898323841, 13.487771090623596 52.593738378348895, 13.48764822824275 52.59537235348404, 13.48505549700245 52.59603692190906, 13.482585726991681 52.59506749986101))"
14,3199.264341592885,4845.651299697352,0.2046493750232067,515.196729438521,"POLYGON ((13.369641891162647 52.410695658726546, 13.369767251724205 52.40905740726284, 13.372352846462155 52.40839271988147, 13.374813179369003 52.40936626893648, 13.37468793952526 52.411004532239104, 13.372102246054645 52.411669234649274, 13.369641891162647 52.410695658726546))"
15,0.4612154299273798,2477.1130826667354,0.9996276879120987,0.0,"POLYGON ((13.152636669173205 52.58949485156542, 13.152767592860627 52.587862039055054, 13.155360295655255 52.58720498872644, 13.15782217484843 52.58818073601118, 13.157691372205573 52.58981356056933, 13.15509856932264 52.59047062579643, 13.152636669173205 52.58949485156542))"
16,3094.0417045100453,5537.432787210563,0.2830792218692463,0.0,"POLYGON ((13.251741189927671 52.49223564006802, 13.251869539982764 52.49059993871479, 13.254458390929376 52.48993916718611, 13.25691899124056 52.49091408206791, 13.256790762024854 52.4925497953814, 13.254201811656289 52.49321058185431, 13.251741189927671 52.49223564006802))"
