hexagon_id,o_score_pt,o_score_car,CDI,population,geometry
0,841.0458493663424,1228.1958533915008,0.1870975263591357,193.32219111254494,"POLYGON ((-8.570556369056415 41.1726016180387, -8.572320037861369 41.17129489259511, -8.571701036915169 41.16943377103753, -8.569318482651273 41.16887938162378, -8.567554853699363 41.17018607310329, -8.568173739156439 41.17204718795945, -8.570556369056415 41.1726016180387))"
1,844.2769279167502,1282.0639358111798,0.20588750155837923,312.0933525513203,"POLYGON ((-8.609308651947272 41.183327974566744, -8.611072344841878 41.18202060000355, -8.610452115304822 41.18015949182724, -8.608068308370726 41.17960576482742, -8.606304655186634 41.180913105396144, -8.606924769224246 41.18277420695797, -8.609308651947272 41.183327974566744))"
2,1242.7372671030828,1452.6094519932153,0.07786463366779726,1631.5195568499564,"POLYGON ((-8.653489414994157 41.157521496324684, -8.655252223675484 41.15621299070103, -8.654630913967388 41.15435173707469, -8.652246910967767 41.15379899558557, -8.65048414179334 41.15510746716049, -8.651105336109751 41.156968714272075, -8.653489414994157 41.157521496324684))"
3,971.2061761625846,1293.681469545567,0.1423802606694672,26.243880161960597,"POLYGON ((-8.59800982352921 41.18241981809876, -8.599773562669224 41.18111265563228, -8.599153672692948 41.17925155287982, -8.596770159078217 41.17869761923248, -8.595006459692687 41.18000474771449, -8.595626234165543 41.18186584382709, -8.59800982352921 41.18241981809876))"
4,294.26622461255255,1153.0059008432656,0.5933505255345487,451.4068940072227,"POLYGON ((-8.55555135991926 41.160523399975645, -8.557314829365911 41.15921684433715, -8.556696370602541 41.15735568439185, -8.554314557850894 41.156801086818795, -8.552551128303818 41.15810760850086, -8.553169471606973 41.159968761711205, -8.55555135991926 41.160523399975645))"
5,1294.6157403140091,1516.6955578353443,0.07899510013975584,1650.4767865800172,"POLYGON ((-8.623318813026852 41.16597635959681, -8.625082006311713 41.16466853186104, -8.624461511330002 41.162807338416066, -8.622077938498137 41.16225397928843, -8.620314784849349 41.16356177300775, -8.62093516439447 41.16542295986999, -8.623318813026852 41.16597635959681))"
6,1311.0461244945434,1501.7817059649362,0.06780919166290952,329.4293154582647,"POLYGON ((-8.660642092222176 41.15917959373667, -8.662404897176739 41.15787096508636, -8.661783363486057 41.15600971281686, -8.659399140231399 41.155457095695205, -8.657636374757034 41.15676569029108, -8.658257793055247 41.15862693606184, -8.660642092222176 41.15917959373667))"
7,1108.4207729452457,1447.7341266135522,0.13274365873792437,158.1760640810938,"POLYGON ((-8.64447436537057 41.150279259695644, -8.646237055503054 41.1489708562136, -8.645616071488108 41.14710957910823, -8.64323251271336 41.146556712018615, -8.641469862115914 41.14786508145648, -8.642090730756303 41.14972635202695, -8.64447436537057 41.150279259695644))"
8,1392.1317623959392,1480.0597407284617,0.03061355004945651,599.6559192475845,"POLYGON ((-8.630893078043066 41.15571429083938, -8.632655980199361 41.15440620920195, -8.632035349183328 41.15254496607709, -8.629651931408974 41.151991811153984, -8.627889068847606 41.15329985876261, -8.628509584463796 41.155161095321944, -8.630893078043066 41.15571429083938))"
9,1315.9455976676497,1353.8677158115202,0.014204033649997864,617.7939152110447,"POLYGON ((-8.594004896185973 41.15058065850902, -8.595767897664956 41.14927324681676, -8.59514839302077 41.14741201233424, -8.592766002301817 41.14685819619115, -8.591003040558919 41.148165573886075, -8.591622429797013 41.15002680172024, -8.594004896185973 41.15058065850902))"
10,1413.5359530028852,1492.552762628475,0.027190088589027474,925.3789967776697,"POLYGON ((-8.620739252991777 41.15164002257834, -8.622502118990997 41.15033209796991, -8.621881820407767 41.148470845868836, -8.619498771216689 41.147917524963326, -8.617735944848379 41.14922541555025, -8.618356128038364 41.15108666106301, -8.620739252991777 41.15164002257834))"
11,1143.6916353237798,1407.656422156244,0.10346090807115638,866.5106707403643,"POLYGON ((-8.597294205946055 41.17366820015501, -8.599057739942511 41.17236096156048, -8.598437944602242 41.17049982216012, -8.596054730740079 41.169945927994455, -8.594291236491522 41.17125313260063, -8.59491091635536 41.17311426535965, -8.597294205946055 41.17366820015501))"
12,1351.5192992251805,1500.5554480140866,0.05225534461646531,571.2255946556685,"POLYGON ((-8.668519631546237 41.16959089523333, -8.670282637621305 41.16828221934338, -8.669660784834042 41.16642100514111, -8.667276041390059 41.16586847330876, -8.665513074774962 41.167177115142415, -8.666134812141987 41.16903832286351, -8.668519631546237 41.16959089523333))"
13,959.9619738098619,1371.1645408390862,0.17639650376983018,488.27022028720626,"POLYGON ((-8.60859162998113 41.17457612276955, -8.610355117752922 41.173268672113736, -8.609734982933032 41.1714075272562, -8.607351475811901 41.170853839669256, -8.605588027744048 41.17216125632673, -8.606208047091481 41.17402239456829, -8.60859162998113 41.17457612276955))"
14,858.2976529959479,1239.8622658085292,0.18185678288526033,1637.6120132551878,"POLYGON ((-8.569844236960005 41.16385036214693, -8.571607700613582 41.16254356053574, -8.570988794086695 41.160682402486636, -8.568606539366492 41.160128052750416, -8.566843115559328 41.16143482039362, -8.567461906624093 41.16329597173984, -8.569844236960005 41.16385036214693))"
15,1335.2655991065008,1502.1494720316043,0.05881546010755676,262.4215974339524,"POLYGON ((-8.671526445080634 41.17200462541731, -8.673289490606253 41.17069591546955, -8.672667529164569 41.16883470919597, -8.670282637621305 41.16828221934338, -8.668519631546237 41.16959089523333, -8.669141477561991 41.17145209503245, -8.671526445080634 41.17200462541731))"
