hexagon_id,o_score_pt,o_score_car,CDI,population,geometry
0,1772.325762293274,1707.4665823440303,-0.01863880758551527,751.8313574748896,"POLYGON ((8.527471303899105 47.356636204837905, 8.52769453322474 47.354906607989044, 8.530093055359188 47.354279895225744, 8.532268447795426 47.355382774916016, 8.532045315298262 47.357112393089864, 8.529646693533602 47.357739110249575, 8.527471303899105 47.356636204837905))"
1,1460.4571713577845,1656.3396269442107,0.06284736165448493,21.697439948407272,"POLYGON ((8.509663953648186 47.404721259927456, 8.509887706796674 47.4029927818017, 8.512287651817198 47.40236714769365, 8.514463943485822 47.403469987319674, 8.51424028725237 47.405198486763226, 8.511840242432484 47.40582412526409, 8.509663953648186 47.404721259927456))"
2,1969.0263981505163,1820.607370827726,-0.039164477722818815,962.0944416106812,"POLYGON ((8.546948441372816 47.40334818711447, 8.547171389315395 47.401619426387704, 8.549571488230479 47.400992929043646, 8.551748738905763 47.40209518797513, 8.55152588794996 47.40382396996962, 8.549125689329339 47.404450471766076, 8.546948441372816 47.40334818711447))"
3,2098.0254759459176,1842.3963117913554,-0.06487355362567755,369.9135363353107,"POLYGON ((8.503869978159706 47.37783583001061, 8.504093776608237 47.376106833633564, 8.506492842112573 47.37548095277276, 8.508668208908407 47.3765840639208, 8.508444507294715 47.37831308164119, 8.50604534204758 47.37893896687133, 8.503869978159706 47.37783583001061))"
4,9.015235699376431,1673.0717818538144,0.9892808925991352,2.9453013197654654,"POLYGON ((8.510518562685276 47.34435209995159, 8.510742119926277 47.342622364393755, 8.513140164984252 47.341995862714924, 8.515314752437417 47.343099092232485, 8.51509129195945 47.34482884914654, 8.51269314726252 47.34545535518796, 8.510518562685276 47.34435209995159))"
5,1557.0731170016113,1716.214244543503,0.04861813521522627,770.0014308418214,"POLYGON ((8.52356741660885 47.35097100568045, 8.52379071313806 47.34924131810929, 8.526189036020197 47.34861461412496, 8.528364161995148 47.34971759332576, 8.528140962272104 47.35144730223094, 8.52574253976516 47.35207401060244, 8.52356741660885 47.35097100568045))"
6,1595.6668522345537,1646.3123072587691,0.015621770693964167,5.055148480480442,"POLYGON ((8.5194284705012 47.41887679652399, 8.51965205551304 47.41714854576699, 8.522052499557546 47.416522889648455, 8.524229458400404 47.417625479871994, 8.524005970359456 47.41935375192418, 8.521605426501994 47.419979412458765, 8.5194284705012 47.41887679652399))"
7,1165.7655565846171,1475.6883446479694,0.1173303792728438,537.1131273472461,"POLYGON ((8.552761017353632 47.43022713828952, 8.552983919214943 47.428498896451366, 8.555384898037858 47.427872645333295, 8.557563074758662 47.42897463157857, 8.55734026996451 47.430702894658914, 8.554939191379594 47.431329150252935, 8.552761017353632 47.43022713828952))"
8,2333.014144564548,1979.74425274708,-0.0819127480077901,1007.9280081293128,"POLYGON ((8.54114016627664 47.37646140416093, 8.54136316016667 47.3747321250741, 8.543762379769268 47.37410538143836, 8.545938705128139 47.37520791246172, 8.545715808144571 47.37693721284184, 8.543316488892891 47.37756396090646, 8.54114016627664 47.37646140416093))"
9,1189.232660270446,1483.181932273499,0.10999388823245212,414.38228667108893,"POLYGON ((8.511859757942798 47.33397312656478, 8.51208325591297 47.332243167005174, 8.514480981103063 47.33161648924649, 8.516655307928797 47.332719766689166, 8.516431906697997 47.334449747609966, 8.514034081899323 47.33507642972801, 8.511859757942798 47.33397312656478))"
10,1292.7592213802857,1391.374282261642,0.03673999849394673,15.792107160307973,"POLYGON ((8.523335446904753 47.42453834349571, 8.52355896461227 47.42281018373805, 8.525959608285419 47.42218451878276, 8.528136834066604 47.42328700916094, 8.527913413352314 47.42501519020474, 8.525512669860825 47.42564085958539, 8.523335446904753 47.42453834349571))"
11,1315.8028967357538,1674.510488985109,0.1199565216014585,137.11104667605554,"POLYGON ((8.57055140441203 47.38214513339515, 8.570773782977849 47.38041577209863, 8.573173336566535 47.3797884426876, 8.575350611179342 47.3808904700948, 8.575128329593714 47.382619852640616, 8.572728676412307 47.38324718653108, 8.57055140441203 47.38214513339515))"
12,1050.235945432173,1433.7250430187485,0.1543861193350431,246.26899853712177,"POLYGON ((8.593478846809742 47.36611884903695, 8.593700685820563 47.364388999672556, 8.596099853691088 47.363760926414265, 8.598277282043112 47.364862698013376, 8.598055540017658 47.36659256860614, 8.595656272652052 47.367220646372566, 8.593478846809742 47.36611884903695))"
13,599.5030395490562,1593.9528331133047,0.4533712330201613,0.0,"POLYGON ((8.583616382835226 47.3887568240498, 8.583838499906575 47.387027511204494, 8.586238330521066 47.386399978963915, 8.588416143639767 47.38750175506574, 8.58819412359172 47.389231089138136, 8.585794193398911 47.38985862588272, 8.583616382835226 47.3887568240498))"
14,10.004663226981467,1494.3483242848476,0.9866990482818412,0.0,"POLYGON ((8.506616941164225 47.33868592398353, 8.506840565507638 47.336956097781, 8.509238411295772 47.336329604813436, 8.51141273237127 47.33743293369623, 8.51118920476862 47.33916278126405, 8.508791259346946 47.33978927858494, 8.506616941164225 47.33868592398353))"
15,2007.2763201970288,1841.4892832658622,-0.04307537896877929,750.9617614481718,"POLYGON ((8.541086442799818 47.39485461502441, 8.541309491798167 47.39312571788756, 8.543709291612839 47.39249923387281, 8.545886142123853 47.39360164255758, 8.545663190078796 47.39533056097575, 8.543263290566667 47.39595704942896, 8.541086442799818 47.39485461502441))"
