hexagon_id,o_score_pt,o_score_car,CDI,population,geometry
0,1120.5260128837385,1942.1723341175395,0.2682753011044277,435.11283839212825,"POLYGON ((-87.62469143963105 41.70631834795931, -87.62650301658073 41.705141102145625, -87.62592053137361 41.70340888576439, -87.62352661274807 41.7028538723552, -87.6217150362984 41.70403103802435, -87.62229737796878 41.7057632972453, -87.62469143963105 41.70631834795931))"
1,1020.6236162682327,2230.772203464636,0.37219356064000475,632.8559218006243,"POLYGON ((-87.74994656897498 41.80235767091386, -87.75175815127064 41.80117705709403, -87.75116994061902 41.79944380519234, -87.74877029139437 41.79889112386495, -87.74695870886924 41.80007165745066, -87.7475467757927 41.80180495259598, -87.74994656897498 41.80235767091386))"
2,1879.9784493687719,2851.5826160868487,0.2053453719136387,597.5473178777769,"POLYGON ((-87.68133493681555 41.88088019260696, -87.68315166406344 41.879699265881456, -87.68256492969104 41.877963936384006, -87.680161612506 41.877409490484894, -87.6783448854299 41.87859033687292, -87.67893147536147 41.88032570949561, -87.68133493681555 41.88088019260696))"
3,1277.6879327517906,2369.1796293134876,0.2992956771765981,1545.4024399481407,"POLYGON ((-87.72138178270555 41.84212971745406, -87.72319578359297 41.84094885560397, -87.72260809656886 41.83921459538457, -87.7202065527204 41.83866115381326, -87.7183925517702 41.83984193537786, -87.71898009472564 41.84157623879733, -87.72138178270555 41.84212971745406))"
4,730.1058580547491,1739.2735556639627,0.40867259684872725,348.4614699678574,"POLYGON ((-87.65062757573698 41.69156809459143, -87.65243779951635 41.690390722881865, -87.65185456693106 41.68865899204846, -87.64946125392277 41.688104590026505, -87.6476510304923 41.689281881613084, -87.64823411971572 41.691013655342665, -87.65062757573698 41.69156809459143))"
5,2073.3282638979313,2993.5875786512092,0.18162119588122072,13.25123488249611,"POLYGON ((-87.64229958341942 41.87026703223835, -87.64411706599188 41.869086838025474, -87.64353187585077 41.86735143970139, -87.6411293476328 41.86679619257403, -87.63931186546074 41.867976306454985, -87.63989691110069 41.8697117477933, -87.64229958341942 41.87026703223835))"
6,1232.9790835602123,2044.5809940543777,0.24762380895390013,296.1012759464527,"POLYGON ((-87.64009854773414 41.725862050595005, -87.64191042878123 41.72468426288438, -87.64132714280413 41.72295176160331, -87.63893211938287 41.722397005135505, -87.63712023874652 41.723574712681454, -87.6377033811152 41.72530725685799, -87.64009854773414 41.725862050595005))"
7,912.7895367253967,1774.0159411113168,0.32053917244479424,465.11704341770064,"POLYGON ((-87.57174592606398 41.71959375518062, -87.57355960613313 41.718417045756865, -87.57297886028326 41.71668418046172, -87.5705845781479 41.71612798187739, -87.56877089888731 41.7173046111325, -87.56935150094803 41.719037519138645, -87.57174592606398 41.71959375518062))"
8,1619.1839151128102,2624.98142377177,0.23698358295421545,324.3004607307698,"POLYGON ((-87.72828636347539 41.8821019015707, -87.73010172661292 41.880920283915636, -87.7295132816857 41.87918527026457, -87.72710961791107 41.878631831017096, -87.72529425467022 41.87981336834163, -87.72588255530175 41.881548425242265, -87.72828636347539 41.8821019015707))"
9,838.4356284070481,2243.8460578301388,0.4559643058252729,283.15432681405525,"POLYGON ((-87.74429902349392 41.99462426765762, -87.74611833330113 41.99344057552498, -87.74552787302635 41.99170342454385, -87.74311824788701 41.991149922313475, -87.74129893788168 41.99233353398838, -87.74188925320817 41.99407072834948, -87.74429902349392 41.99462426765762))"
10,660.4639686370076,1871.2533047102143,0.4782482423372669,179.19231111070184,"POLYGON ((-87.81550224456146 41.99494266441128, -87.8173194167741 41.99375794859168, -87.81672637725433 41.992021311054806, -87.81431631023277 41.9914693457683, -87.81249913740285 41.99265398114321, -87.81309203220614 41.99439066224741, -87.81550224456146 41.99494266441128))"
11,1053.9208714445465,1836.335383967039,0.2707076616675545,737.6491012010546,"POLYGON ((-87.55817316270284 41.751605546013366, -87.55998850387613 41.75042850379049, -87.5594078452891 41.74869489340073, -87.55701198955515 41.74813828253169, -87.5551966492707 41.74931524454656, -87.55577716382588 41.75104889763656, -87.55817316270284 41.751605546013366))"
12,916.4081109314521,1924.7065735249378,0.35489537543480415,197.2141538162652,"POLYGON ((-87.66656526725404 41.719211068555985, -87.66837609537649 41.718033013571684, -87.66779194071054 41.71630083764366, -87.66539710139851 41.715746673738366, -87.6635862735326 41.71692464857025, -87.66417028471668 41.71865686745792, -87.66656526725404 41.719211068555985))"
13,2088.8050677470246,2902.767593798337,0.1630673499600654,367.6318103145245,"POLYGON ((-87.68714827467448 41.90462413979305, -87.68896576115412 41.9034427403448, -87.68837851506986 41.901706976204295, -87.68597392707089 41.90115256835095, -87.68415644072913 41.90233388743524, -87.6847435422429 41.90406969473489, -87.68714827467448 41.90462413979305))"
14,1974.285963164861,2704.135413417714,0.15600335914717944,576.5863531399906,"POLYGON ((-87.6734316428029 41.955895790915505, -87.67525156140529 41.95471374788101, -87.67466415897024 41.95297685674707, -87.67225698286376 41.95242196548261, -87.67043706448018 41.95360392809144, -87.67102432197866 41.955340862388475, -87.6734316428029 41.955895790915505))"
15,1261.2653333598544,2372.3306328985395,0.30577568608509254,866.6224072634172,"POLYGON ((-87.75426534161726 41.952082132080136, -87.75608267473632 41.950898994420776, -87.75549239830849 41.94916276665558, -87.75308493340471 41.948609633175074, -87.75126760002934 41.9497926904277, -87.75185773180843 41.95152896156569, -87.75426534161726 41.952082132080136))"
